X,Y,X.1,X,id_offer,adress,type,price,currency,surface_grnd,surface_good,nb_room,nb_bathroom,colonia,municipio,estado,desc_good,detailedListings.i.,mode,test_sit
-99.1540965,19.5330392,36,36,1659169092,"Avenida Luis Espinosa Sn, Solidaridad Nacional, Gustavo A. Madero, Distrito Federal",Bodega en Venta,13500000,$,200,400,,,SOLIDARIDAD NACIONAL,GUSTAVO A MADERO,Distrito Federal,"Número interior: SNBodega uso de suelo Comercial Gustavo Madero CDMXVenta de 2 Bodegas con uso de suelo comercial e industrial ligera de 200 m2 de terreno c/u dando un total de 400 m2 sobre Avenida Luis Espinosa, colonia Solidaridad Nacional, GAM, CDMX. SE VENDEN JUNTAS ideal para inversionistas. Se puede rentar a cualquier marca industrial o comercial.PRECIO: 13.500.000,00 MXNA-YAGA",https://inmueble.mercadolibre.com.mx/MLM-1659169092-bodega-en-venta-en-gustavo-a-madero-_JM#position=36&search_layout=grid&type=item&tracking_id=d30889fc-3441-4290-97e1-99e33d1073c8,Venta,1
-99.132703,19.4661543,37,37,1659190587,"Schumann 76, Colonia Lindavista Vallejo III Sección, Gustavo A. Madero, Distrito Federal",Bodega en Venta,10000000,$,858,170,,,COLONIA LINDAVISTA VALLEJO III SECCION,GUSTAVO A MADERO,Distrito Federal,"BODEGA CON OFICINAS DE RECUPERACIÓN BANCARIA, CONSTA DE ACCESO PEATONAL Y VEHICULAR, AL FRENTE CON OFICINAS CON RECEPCIÓN, ÁREA DE OFICINAS, TRES PRIVADOS.LIBRE DE GRAVAMEN, CON POSESIÓN FÍSICA.No créditos.Excelente oportunidad de inversión.Llama ahora para más información o agenda una cita en nuestras oficinas para una atención más personalizada.Expertos en Bienes Raíces",https://inmueble.mercadolibre.com.mx/MLM-1659190587-bodega-en-venta-schumann-76-vallejo-cdmx-_JM#position=37&search_layout=grid&type=item&tracking_id=d30889fc-3441-4290-97e1-99e33d1073c8,Venta,1
-99.0752847,19.4963337,38,38,1736467103,"1 Cda De Nacozari, San Felipe De Jesús, 07510, Cdmx 12, San Juan De Aragón, Gustavo A. Madero, Distrito Federal",Bodega en Venta,1400000,$,47,47,,,SAN JUAN DE ARAGON,GUSTAVO A MADERO,Distrito Federal,"Local Nuevo con una superficie de 47m2, con 2 baños nuevos, su toma de agua y su propia cisterna, para informes o para querer hacer una cita para ver el local llamar al +52-55-4362-7089",https://inmueble.mercadolibre.com.mx/MLM-1736467103-local-comercial-_JM#position=38&search_layout=grid&type=item&tracking_id=d30889fc-3441-4290-97e1-99e33d1073c8,Venta,1
-99.0798208,19.480783,39,39,1720634006,"Cam. Del Esfuerzo 27, Campestre Aragón, Gustavo A. Madero, 07530 Ciudad De México, Cdmx, Mexico, Campestre Aragón, Gustavo A. Madero, Distrito Federal",Bodega en Venta,3600000,$,220,220,,2,CAMPESTRE ARAGON,GUSTAVO A MADERO,Distrito Federal,"Bodega con diversos usos de suelo como son Habitacional, HC (habitacional con comercio en planta baja), Comercial, e Industrial de bajo impacto, cuenta con inmejorable ubicación a 5 minutos de Av. Gran Canal, Francisco Morazán, de Av. Río de los Remedios, Av. Tepatitlán, y también del deportivo Galeana.El acceso tienen una altura de 4.8m, tiene portón con entrada para trailer .Altura de 5 metros máxima de 7 metros de altura.(Hay que considerar los gastos notariales aproximadamente entre un 7% y 10% sobre el valor de la venta)En cumplimiento al Artículo 66 de la Ley Federal de Protección al Consumidor Federal, se le informa que en caso de contratar un crédito por medio de una institución financiera para la adquisición de esta propiedad, la misma deberá informarle el número y monto de pagos individuales, los intereses, comisiones y cargos correspondientes, incluidos los fijados por pagos anticipados o por cancelación; proporcionándole debidamente desglosados los conceptos correspondientes.",https://inmueble.mercadolibre.com.mx/MLM-1720634006-bodega-en-venta-campestre-de-aragon-_JM#position=39&search_layout=grid&type=item&tracking_id=d30889fc-3441-4290-97e1-99e33d1073c8,Venta,1
-99.0905436,19.4882841,40,40,1470549027,"Calle 311, El Coyol, Ciudad De México, Cdmx, México, El Coyol, Gustavo A. Madero, Distrito Federal",Casa en Venta,765000,$,146,200,,1,EL COYOL,GUSTAVO A MADERO,Distrito Federal,"SOMOS HOUSE AND HOME LUXURY!Una excelente alternativa para incrementar su patrimonio de una manera segura y confiable.Venta de Propiedad a precio muy por debajo del valor comercialGarantizamos tu Inversión por escrito, te damos asesoría jurídica durante todo tu proceso, obtén la cesión de derechos ante notario público.PREGUNTA POR LA PROMOCION DE MES, TE VAS A SORPRENDER!CONTAMOS CON DISTINTAS OPCIONES DE PAGO!CONTAMOS CON DISTINTAS FORMAS DE PAGO!Agenda una cita en nuestro corporativo, Asesoría Gratuita.ASESOR CERTIFICADOFRANCISCO MARIN",https://casa.mercadolibre.com.mx/MLM-1470549027-casa-en-venta-en-el-coyol-cdmx-fjma17-_JM#position=1&search_layout=grid&type=item&tracking_id=b631edab-08b1-4c35-9650-d7241284b1f9,Venta,1
-99.131693,19.496169,41,41,1374801372,"Salaverry 600 - 900, Lindavista, Ciudad De México, Cdmx, México, Lindavista Norte, Gustavo A. Madero, Distrito Federal",Casa en Venta,5390000,$,200,131,,,LINDAVISTA,GUSTAVO A MADERO,Distrito Federal,"La casa es amplia e iluminada, tiene 3 plantas*1 patio interior*Porche privado con área verdes*2 lugares de estacionamiento*Cocina integral en acero inoxidable, modernizada en concepto abierto hacia sala comedor.*Área de despensa.*Sala-comedor bastante amplia.*Área de lavado.*4 recámaras o 3 y un estudio independiente en la parte de arriba. Todas con clóset. Una recámara con opción para poner un proyector (cuenta con instalación especial).*Clóset de blancos extra en primera planta.*3 baños y medio (uno de los baños completos está en la tercera planta, afuera del estudio independiente)*área abierta para Roof Gardenm2 totales de terreno 200 mts distribuidos de la siguiente manera:131.20 mts construidos24 mts para 2 estacionamientos 10 mts de área privada de porche con jardineras y áreas verdes.35 mts área adicional en azotea para construir sin necesidad de aumentar otro nivel u opción para un roof garden bastante amplio.Edad efectiva comprobada por remodelación y verificada en avalúo: 16 añosRestaurada recientemente en su totalidad desde obra negra con sistema eléctrico nuevo, tuberías y desagües, y baños, cocina integral de acero inoxidable, pisos de porcelanato imitación madera, todo de lujo y de calidad comprobada. Con 70% de ventanas termoacústicas de PVC.Amplia casa en condominio con vigilancia interna 24 horas y en calle cerrada, súper privada, silenciosa y segura. Sólo 12 casas*A sólo 4 calles del Parque Miguel Alemán y media calle de Av. IPN y de Av. Lindavista*Centros Comerciales cercanos: Parque Lindavista y Plaza LindavistaTotalmente libre de gravamen y con papeles en regla, sin problema para autorización de créditos hipotecarios.",https://casa.mercadolibre.com.mx/MLM-1374801372-casa-en-zona-residencial-salaverry-lindavista-3-plantas-2-estacionamientos-vigilancia-24-horas-_JM#position=2&search_layout=grid&type=item&tracking_id=b631edab-08b1-4c35-9650-d7241284b1f9,Venta,1
-99.1276295,19.494112,42,42,1487627474,"Lindavista Norte, Gustavo A. Madero, Distrito Federal",Casa en Venta,8150000,$,136,235,,,LINDAVISTA,GUSTAVO A MADERO,Distrito Federal,"Venta Hermosa Casa en Lindavista con 136 m2 de terreno y 235 m2 de construcción. Planta baja: cochera automatizada para 2 autos, sala, comedor, jardín interior, cocina equipada, patio de servicio, cuarto de servicio con baño completo, área de lavado, 1/2 baño visitas. Planta Alta: 3 recámaras, la principal con baño y vestidor, balcón, 2 recámaras con closet, 1 baño completo que da servicio a las 2 recámaras, área de family room o cuarto de TV. Escaleras recubiertas con mármol. Cisterna y tinaco. Servicios funcionando, tanque de gas LP. Calentador grande de paso nuevo. Mantenimiento/vigilancia 24/7 se pagan $700 pesos mensuales. Cerrada con doble acceso, con caseta de vigilancia. EXCELENTE ESTADO Y UBICACIÓN! Todos los documentos en regla. La casa está lista para habitarse de inmediato! Esperamos su llamada, sera un placer atenderle!!",https://casa.mercadolibre.com.mx/MLM-1487627474-venta-hermosa-casa-en-lindavista-_JM#position=3&search_layout=grid&type=item&tracking_id=b631edab-08b1-4c35-9650-d7241284b1f9,Venta,1
-99.125249,19.502488,43,43,1475078289,"Matagalpa  1070, Residencial Zacatenco, Gustavo A. Madero, Distrito Federal",Casa en Venta,5950000,$,189,189,,4,RESIDENCIAL ZACATENCO,GUSTAVO A MADERO,Distrito Federal,"Exclusivo conjunto habitacional de solo 4 casas en condominio, en dos y tres niveles.Desde 153 m2 a 188 m23 recamaras, principal con baño y vestidor, otras dos comparten baño.Medio baño para visitasCocina integralCuarto de lavadoJardin2 lugares de estacionamientoAcabados de lujo y sorprendentemente funcionales.Excelentes vías de acceso como insurgentes, avenida politécnico. A unos minutos de Lindavista, hospitales y centro comerciales.",https://casa.mercadolibre.com.mx/MLM-1475078289-casa-en-venta-residencial-zacatenco-lindavista-gam-_JM#position=4&search_layout=grid&type=item&tracking_id=b631edab-08b1-4c35-9650-d7241284b1f9,Venta,1
-99.1324282,19.5037694,44,44,1573941037,"Lindavista, Gustavo A. Madero, Distrito Federal",Casa en Venta,8950000,$,300,228,,,LINDAVISTA,GUSTAVO A MADERO,Distrito Federal,"Hermosa casa en venta en Lindavista, tu oportunidad llego no esperes más y agenda tucita con nosotros, para que visites la casa de tus sueños.Características:Casa de dos plantas4 recámaras con closet1.5 bañosSalaComedorCocina integralEstacionamiento techadoCuarto de lavadoCuarto de servicioJardín grande con árboles frutales! LLAMA YA !",https://casa.mercadolibre.com.mx/MLM-1573941037-casa-en-venta-lindavista-gustavo-a-madero-_JM#position=5&search_layout=grid&type=item&tracking_id=b631edab-08b1-4c35-9650-d7241284b1f9,Venta,1
-99.1221394,19.4865688,45,45,1501879268,"Santiago, Tepeyac Insurgentes, 07020 Ciudad De México, Cdmx, México, Tepeyac Insurgentes, Gustavo A. Madero, Distrito Federal",Casa en Venta,900000,$,551,310,,,TEPEYAC INSURGENTES,GUSTAVO A MADERO,Distrito Federal,"INFORMACIÓN Y CITASComunicación por medio de WhatsApp - APARTADO de $290,000.00-Precio debajo del 50% del valor comercial.-Garantía Hipotecaria.PAGO EN DOS EXHIBICIONES, PREGUNTA POR NUESTRAS DIFERENTES OPCIONES DE PAGOAgende su cita para que le asesoremosNancy Ramírez / asesora inmobiliaria",https://casa.mercadolibre.com.mx/MLM-1501879268-casa-en-venta-en-tepeyac-insurgentes-gustavo-a-madero-nr07-_JM#position=6&search_layout=grid&type=item&tracking_id=b631edab-08b1-4c35-9650-d7241284b1f9,Venta,1
-99.061305,19.471176,46,46,1517939386,"Villa Cuauhtémoc, Villa De Aragón, Gustavo A. Madero, Distrito Federal",Casa en Venta,4500000,$,240,240,,,VILLA DE ARAGON,GUSTAVO A MADERO,Distrito Federal,,https://casa.mercadolibre.com.mx/MLM-1517939386-4678-villa-cuauhtemoc-villa-de-aragon-_JM#position=7&search_layout=grid&type=item&tracking_id=b631edab-08b1-4c35-9650-d7241284b1f9,Venta,1
-99.0891841,19.4878287,47,47,1470593650,"Calle 317, El Coyol, Ciudad De México, Cdmx, México, El Coyol, Gustavo A. Madero, Distrito Federal",Casa en Venta,630000,$,180,180,,,EL COYOL,GUSTAVO A MADERO,Distrito Federal,"SOMOS HOUSE AND HOME LUXURY!!¿Qué son los remates hipotecarios?Son las propiedades que los bancos les quitan a deudores que no pagaron su crédito hipotecario.¿Por qué los inmuebles no se pueden ver por dentro?No se pueden conocer en su interior ya que siguen habitados por el demandado. Nosotros nos encargamos de terminar el juicio, hacer el desalojo y entregar el inmueble desocupado.Por medio de una propiedad de cartera vencida y ante notario público haz la inversión más importante de tu vida!Ninguna inversión es mejor que la que te ofrece una garantía hipotecaria de alto rendimiento.Todos nuestros procesos quedan garantizados bajo contrato, nuestro equipo jurídico es especialista, por sus características las propiedades no pueden ser visitadas, no se aceptan créditos hipotecarios solo recursos propios.FRANCISCO MARINASESOR DE SUEÑOS",https://casa.mercadolibre.com.mx/MLM-1470593650-casa-en-venta-en-el-coyol-cdmx-fjma17-_JM#position=8&search_layout=grid&type=item&tracking_id=b631edab-08b1-4c35-9650-d7241284b1f9,Venta,1
-99.1451498,19.4796293,48,48,1481250225,"Poniente 116 605, Panamericana, Gustavo A. Madero, Distrito Federal",Casa en Venta,4149000,$,385,256,,,PANAMERICANA,GUSTAVO A MADERO,Distrito Federal,"ESTA AMPLIA CASA, ES IDEAL PARA FAMILIAS GRANDES QUE BUSCAN TENER UNIDADES INDEPENDIENTES, PERO CON LA SEGURIDAD DE VIVIR EN GRUPO. IDEAL PARA INVERISONISTAS QUE DESEAN REMODELAR CON BAJO COSTO, RENTAR HABITACIONES INDEPENDIENTES O CONSTRUIR DEPARTAMENTOS EN ESTA ZONA DE ALTA DEMANDA EN RENTAS CHICAS POR ESTUDIANTES Y MÉDICOS. EXCELENTE PROYECTO DE INVERSIÓN ENFOCADO A RENTAS O VENTAS A TRABAJADORES Y ESTUDIANTES.Está perfecta para unirse al regimen de condominio. Esta amplia y céntrica propiedad cuenta con 8 viviendas TIPO SUITE con baño y cocineta, 2 accesorias para negocio y 3 lugares de estacionamiento. Cerca de todo lo necesario y en especial de Centro Comercial Portal Vallejo, La Raza, Hospital Juárez. NO ES REMATE!NO SE ACEPTAN CRÉDITOS BANCARIOS NI FOVISSSTE, SOLO RECURSO PROPIO.¡Agenda una visita y no te pierdas de esta gran oportunidad!-------------En OPEN PLAN ponemos a tu servicio experiencia y seriedad en la compra, venta o renta de tu propiedad, con la garantía de estar avalados por la Asociación Mexicana de Profesionales Inmobiliarios (AMPI).",https://casa.mercadolibre.com.mx/MLM-1481250225-casa-8-suites-independientes-accesorias-zona-lindavista-politecnico-_JM#position=9&search_layout=grid&type=item&tracking_id=b631edab-08b1-4c35-9650-d7241284b1f9,Venta,1
-99.0919401,19.4650022,49,49,1491717880,"Av 511 1 - 300, San Juan De Aragón I Sección, Ciudad De México, Cdmx, México, San Juan De Aragón, Gustavo A. Madero, Distrito Federal",Casa en Venta,1011200,$,168,280,,2,SAN JUAN DE ARAGON,GUSTAVO A MADERO,Distrito Federal,"Una excelente alternativa para incrementar tu patrimonio de una manera segura y confiable. Venta de Propiedad a precio muy por debajo del valor comercial Garantizamos tu Inversión por escrito, te damos asesoría jurídica durante todo tu proceso, obtén la cesión de derechos ante notario público. ¡NO SE ACEPTAN CRÉDITOS, ÚNICAMENTE PAGO DE CONTADO EN DOS EXHIBICIONES! Agenda una cita en nuestro corporativo, Asesoría Gratuita Hugo Galván Broker",https://casa.mercadolibre.com.mx/MLM-1491717880-casa-en-venta-san-juan-de-aragon-nezahualcoyotl-hg18-_JM#position=10&search_layout=grid&type=item&tracking_id=b631edab-08b1-4c35-9650-d7241284b1f9,Venta,1
-99.1504734,19.4458754,50,50,1502084448,"Buenavista, Ciudad De México, Cdmx, México, Lindavista, Gustavo A. Madero, Distrito Federal",Casa en Venta,685000,$,205,370,,,LINDAVISTA,GUSTAVO A MADERO,Distrito Federal,,https://casa.mercadolibre.com.mx/MLM-1502084448-casa-en-lindavista-en-excelente-ubicacion-mg041-_JM#position=11&search_layout=grid&type=item&tracking_id=b631edab-08b1-4c35-9650-d7241284b1f9,Venta,0
-99.1467617,19.4864294,51,51,1582338982,"Norte 17, Lindavista Vallejo III Sección, Gustavo A. Madero, Distrito Federal",Casa en Venta,7100000,$,160,223,,,UNIDAD LINDAVISTA VALLEJO,GUSTAVO A MADERO,Distrito Federal,"En una inmejorable ubicación presentamos esta casa muy amplia en residencial Vallejo, consta de 160m2 de terreno y 223 m2 de contruccion.En planta baja se encuentra el garage con capacidad de 2 estacionamientos, junto hay un despacho aprox de 20m2.La estancia muy amplia, baño completo, cocina con área de antecomedor, patio trasero, área techada para lavadora, escalera de servicio.En planta alta, hay 4 recamaras cada una con closet, un baño completo muy amplio y una terraza muy comoda también.En el área de la azotea, se encuentra un cuarto de servicio, tinaco de 1,100ltrs y tanque estacionario de gas.La ubicación es inmejorable, a pocos pasos de Av. Vallejo, cerca también del metro y del Instituto Mexicano del Petróleo. Plaza Vía VallejoAceptamos y tramitamos créditos bancario, Cofinavit.citas con anticipación.",https://casa.mercadolibre.com.mx/MLM-1582338982-amplisima-casa-en-inmejorable-ubicacion-centrico-y-seguro-_JM#position=12&search_layout=grid&type=item&tracking_id=b631edab-08b1-4c35-9650-d7241284b1f9,Venta,1
-99.1325795,19.4892342,52,52,1426910337,"Cienfuegos, Lindavista Norte, Gustavo A. Madero, Distrito Federal",Casa en Venta,6100000,$,182,288,,2,LINDAVISTA,GUSTAVO A MADERO,Distrito Federal,"Linda casa en Lindavista construida en dos plantas, para actualizar o remodelar, en calle tranquila, súper ubicada, cerca de Montevideo, IPN, Plaza Lindavista, Hospital ISSSTE 1o de octubre, Hospital Ángeles, metro Lindavista, Metrobús.Cuenta con 3 recámaras con opción a 4, 1.5 baños, 1 cajón de estacionamiento, cuarto de servicio con baño, patio, bodega.",https://casa.mercadolibre.com.mx/MLM-1426910337-casa-para-actualizar-en-lindavista-super-ubicada-_JM#position=13&search_layout=grid&type=item&tracking_id=b631edab-08b1-4c35-9650-d7241284b1f9,Venta,1
-99.1220962,19.4855507,53,53,1494290945,"Tepeyac Insurgentes, Gustavo A. Madero, Distrito Federal",Casa en Venta,6000000,$,184,297,,1,TEPEYAC INSURGENTES,GUSTAVO A MADERO,Distrito Federal,"Atn Inversionistas Venta Casa Calzada Misterios con 184 m2 de terreno y 297 m2 de construcción 3 niveles. Cuenta con sala comedor cocina, 5 habitaciones, 5 baños completos, medio baño. En el tercer nivel cuenta con una de las habitaciones y una terraza con área para invernadero. Excelente ubicación sobre Calzada Misterios enfrente de la estación del metrobus a una calle del metro la Villa y a 200 metros de la Basílica de Guadalupe. Tiene 3 tinacos de agua, gas estacionario. Cuenta con uso de suelo mixto. La casa cuenta con un local comercial con uso de suelo. Se acepta cualquier tipo de crédito. Esperamos su llamada, sera un placer atenderle!!",https://casa.mercadolibre.com.mx/MLM-1494290945-venta-casa-calzada-misterios-atn-inversionistas-_JM#position=14&search_layout=grid&type=item&tracking_id=b631edab-08b1-4c35-9650-d7241284b1f9,Venta,1
-99.14685,19.5403188,54,54,1659012460,"Torres Quintero 17, Zona Escolar, Ciudad De México, Cdmx, México, Zona Escolar, Gustavo A. Madero, Distrito Federal",Casa en Venta,3600000,$,140,240,,,ZONA ESCOLAR,GUSTAVO A MADERO,Distrito Federal,"En venta amplia casa en la Col. Zona Escolar, en la Alcadía Gustavo A. Madero, super ubicada a pasos del estación del Cablebus, avenidas principales, Acueducto de Guadalupe, Vallejo 100 Metros, centros comerciales, hospitales.La casa consta de amplia sala comedor, gran patio de Servicio, cocina integral con desayunador, 1/2 baño para visitas, covacha debajo de la escalera, y lugar para dos autos, así como oficina independiente con baño, que podría funcionar como habitación independiente para personas de la 3a. edad, en la planta alta 3 recamáras, la principal con baño completo, y además un estudio o cuarto de TV, otro baño que da servicio a las otras dos recamaras, en el 3er. nivel hay otra recámara con baño completo, que puede fungir como cuarto de visitas, ya que da a la terraza donde puede habilitarse un roof garden privado de 60 m2, mas área de lavado techada, cuenta con calentador solar lo que optimiza el gasto de gas, el gas es con tanque estacionario, tinaco y cisterna.La casa tiene una antigüedad de 20 años de construida.Papeles en orden, libre de gravamen, todo en regla, se acepta todo tipo de Créditos.",https://casa.mercadolibre.com.mx/MLM-1659012460-en-venta-casa-en-zona-escolar-gusta-a-madero-_JM#position=15&search_layout=grid&type=item&tracking_id=b631edab-08b1-4c35-9650-d7241284b1f9,Venta,1
-99.116563,19.479936,55,55,1517771059,"Nezahualcoyotl, Aragón la Villa, Gustavo A. Madero, Distrito Federal",Casa en Venta,8500000,$,342,342,,,ARAGON LA VILLA,GUSTAVO A MADERO,Distrito Federal,"En venta casa muy amplia de dos niveles en Aragón la Villa, a unas cua- dras de la Basílica de Guadalupe. La casa consta de cuatro recámaras, dos baños completos y dos medio baño, dos estacionamientos techa- dos, espacio para sala-comedor, co- cina integral y patio. También cuenta con un cuarto de servicio con baño completo. La ubicación es excelente pues se en- cuentra muy cerca de avenidas prin- cipales como Calzada de Guadalupe, Misterios, Ferrocarril Hidalgo, entre otros. También se encuentra cerca de las estaciones del Metro Basílica y del Metro-bus Basílica. El terreno es muy amplio con 509 metros cuadrados y 342 metros cuadrados de construc- ción. El conjunto habitacional donde se localiza se conforma de 10 viviendas, con un total de 1,223 m2 de construc- ción en todo el conjunto. Cerca de parques, tiendas de conveniencia, farmacias, bancos, escuelas y restau- rantes.",https://casa.mercadolibre.com.mx/MLM-1517771059-4404-nezahualcoyotl-aragon-la-villa-_JM#position=16&search_layout=grid&type=item&tracking_id=b631edab-08b1-4c35-9650-d7241284b1f9,Venta,1
-99.1239334,19.4822577,56,56,1591121531,"Carolina 118, Tepeyac Insurgentes, Ciudad De México, Cdmx, México, Tepeyac Insurgentes, Gustavo A. Madero, Distrito Federal",Casa en Venta,6500000,$,166,293,,,TEPEYAC INSURGENTES,GUSTAVO A MADERO,Distrito Federal,,https://casa.mercadolibre.com.mx/MLM-1591121531-casa-en-venta-4-recamaras-col-tepeyac-insurgentes-gustavo-a-madero-_JM#position=17&search_layout=grid&type=item&tracking_id=b631edab-08b1-4c35-9650-d7241284b1f9,Venta,1
-99.1302557,19.5148732,57,57,1658961086,"Bandera, La Laguna Ticoman, Gustavo A. Madero, Distrito Federal",Casa en Venta,7000000,$,300,500,,,LA LAGUNA TICOMAN,GUSTAVO A MADERO,Distrito Federal,"Amplia Casa en Venta con dos departamentos y un salón.Excelente ubicación. Cuenta con todos los servicios a unos metros de distancia. A pocos minutos de ENMyH, ESIME, ESIA, UPIITA, UPIBI del IPN.Muy cerca de la Autop. Naucalpan-Ecatepec, Calz. Ticomán y Av. AcueductoLa Casa Principal se encuentra distribuida en dos niveles:Planta Baja:+ Sala+ Comedor+ Cocina amplia+ Medio Baño+ Cochera y patio grande+ Área de lavado+ Bodega ampliaPlanta Alta:+ 3 recámaras amplias con closet+ 1 baño completoEl Departamento 1 se encuentra distribuido en 1 Nivel en Planta Baja:+ Sala+ Comedor+ Cocina+ Recámara amplia con baño completo y closetEl Departamento 2 se encuentra distribuido en 1 Nivel en Planta Alta:+ Sala+ Comedor+ Cocina+ Estudio+ 2 Recámaras, la principal amplia con baño completo y closet+ 1 Medio Baño en el vestíbulo de Planta Baja.El Salón se encuentra en Planta Alta y cuenta con medio baño en el vestíbulo de Planta Baja.La casa se encuentre libre de gravamen.",https://casa.mercadolibre.com.mx/MLM-1658961086-casa-en-venta-en-la-laguna-ticoman-_JM#position=18&search_layout=grid&type=item&tracking_id=b631edab-08b1-4c35-9650-d7241284b1f9,Venta,1
-99.1235522,19.4682375,58,58,1729787823,"Calzada De Guadalupe, Guadalupe Tepeyac, Ciudad De México, Cdmx, México, Colonia Villa Gustavo A. Madero, Gustavo A. Madero, Distrito Federal",Casa en Venta,55000000,$,1157,1732,,,COLONIA VILLA GUSTAVO A. MADERO,GUSTAVO A MADERO,Distrito Federal,"Propiedad ubicada en CALZADA DE GUADALUPE, a dos cuadras de la Basílica de Santa María de Guadalupe. Doble frente, entre Calzada de Guadalupe y Aquíles Serdán60 habitaciones1,732 m2 de construcción | 1,157 m2 de terrenoDOBLE FRENTE;Salida principal hacia Calzada de GuadalupeSalida trasera a 250 mts de la Vasílica de GuadalupeAun costado El restaurante TOKS y un banco BanorteAMPLIO ESTACIONAMIENTO",https://casa.mercadolibre.com.mx/MLM-1729787823-hotel-en-venta-en-calzada-de-guadalupe-cdmx-_JM#position=19&search_layout=grid&type=item&tracking_id=b631edab-08b1-4c35-9650-d7241284b1f9,Venta,1
